PK_ID,HTTPS,Result,Details,UpdatedURL
114436,https://an.vp.video.l.google.com/videodownload?version=0,Failed,Failed to establish a connection,
114438,https://aneh.vp.video.l.google.com/videoplayback?id=98e18ffdafe00a69,Failed,Failed to establish a connection,
112521,https://aneh.vp.video.l.google.com/videoplayback?id=babaa4e8d55c0fd6,Failed,Failed to establish a connection,
104872,https://connect.discoveryeducation.com/index.cfm?guidAssetID=002777FA-25A1-4011-931F-63E2910C4515,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=002777fa-25a1-4011-931f-63e2910c4515
102089,https://connect.discoveryeducation.com/index.cfm?guidAssetID=004d623c-1372-4e0b-b40c-11fcbe5a127c,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=004d623c-1372-4e0b-b40c-11fcbe5a127c
113703,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0050D163-702D-471B-AC45-22FE1E74B359,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0050d163-702d-471b-ac45-22fe1e74b359
113786,https://connect.discoveryeducation.com/index.cfm?guidAssetID=00862BAD-8117-49C1-AD1C-E40A32AB94F0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=00862bad-8117-49c1-ad1c-e40a32ab94f0
66065,https://connect.discoveryeducation.com/index.cfm?guidAssetID=008D3825-30A2-4728-B107-3E764453C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=008d3825-30a2-4728-b107-3e764453c444
65970,https://connect.discoveryeducation.com/index.cfm?guidAssetID=008D3825-30A2-4728-B107-3E764453C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=008d3825-30a2-4728-b107-3e764453c444
109081,https://connect.discoveryeducation.com/index.cfm?guidAssetID=008D3825-30A2-4728-B107-3E764453C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=008d3825-30a2-4728-b107-3e764453c444
109079,https://connect.discoveryeducation.com/index.cfm?guidAssetID=008D3825-30A2-4728-B107-3E764453C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=008d3825-30a2-4728-b107-3e764453c444
206801,https://connect.discoveryeducation.com/index.cfm?guidAssetID=008D3825-30A2-4728-B107-3E764453C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=008d3825-30a2-4728-b107-3e764453c444
103271,https://connect.discoveryeducation.com/index.cfm?guidAssetID=008D3825-30A2-4728-B107-3E764453C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=008d3825-30a2-4728-b107-3e764453c444
103281,https://connect.discoveryeducation.com/index.cfm?guidAssetID=008D3825-30A2-4728-B107-3E764453C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=008d3825-30a2-4728-b107-3e764453c444
103282,https://connect.discoveryeducation.com/index.cfm?guidAssetID=008D3825-30A2-4728-B107-3E764453C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=008d3825-30a2-4728-b107-3e764453c444
105603,https://connect.discoveryeducation.com/index.cfm?guidAssetID=00904486-A96C-4FE3-816D-617682135245,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=00904486-a96c-4fe3-816d-617682135245
112453,https://connect.discoveryeducation.com/index.cfm?guidAssetID=00B03819-9CCE-4727-85D0-6DE075B8C8D9,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=00b03819-9cce-4727-85d0-6de075b8c8d9
65057,https://connect.discoveryeducation.com/index.cfm?guidAssetID=00d81342-6794-44ef-9def-1b0f7ef21403,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=00d81342-6794-44ef-9def-1b0f7ef21403
114410,https://connect.discoveryeducation.com/index.cfm?guidAssetID=011d51d4-46f5-4faa-b6b7-ca2c6364bad9,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=011d51d4-46f5-4faa-b6b7-ca2c6364bad9
104024,https://connect.discoveryeducation.com/index.cfm?guidAssetID=011d51d4-46f5-4faa-b6b7-ca2c6364bad9,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=011d51d4-46f5-4faa-b6b7-ca2c6364bad9
105570,https://connect.discoveryeducation.com/index.cfm?guidAssetID=01385994-9A6C-41D1-A4C0-C0D10D7FA788,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01385994-9a6c-41d1-a4c0-c0d10d7fa788
104878,https://connect.discoveryeducation.com/index.cfm?guidAssetID=01392250-2489-4319-8033-21A62A1945FA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01392250-2489-4319-8033-21a62a1945fa
63886,https://connect.discoveryeducation.com/index.cfm?guidAssetID=01392250-2489-4319-8033-21A62A1945FA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01392250-2489-4319-8033-21a62a1945fa
112767,https://connect.discoveryeducation.com/index.cfm?guidAssetID=01392250-2489-4319-8033-21A62A1945FA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01392250-2489-4319-8033-21a62a1945fa
110617,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0159bd43-43ab-4a69-b8ea-3085da363024,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0159bd43-43ab-4a69-b8ea-3085da363024
63910,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0187C170-B874-4A8A-B573-01F466A158E2,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0187c170-b874-4a8a-b573-01f466a158e2
105305,https://connect.discoveryeducation.com/index.cfm?guidAssetID=01BDCDAA-3C7D-430D-A590-0F2B5F17B68A,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01bdcdaa-3c7d-430d-a590-0f2b5f17b68a
105304,https://connect.discoveryeducation.com/index.cfm?guidAssetID=01BDCDAA-3C7D-430D-A590-0F2B5F17B68A,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01bdcdaa-3c7d-430d-a590-0f2b5f17b68a
105614,https://connect.discoveryeducation.com/index.cfm?guidAssetID=01EE64D1-3CF8-4ECC-8CFE-49FAEA6AC79C,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01ee64d1-3cf8-4ecc-8cfe-49faea6ac79c
114133,https://connect.discoveryeducation.com/index.cfm?guidAssetID=01F86F50-051D-4BBB-8B08-823520CC4E3D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01f86f50-051d-4bbb-8b08-823520cc4e3d
110607,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0213280e-2e90-411e-8e25-9ab944f6a3d4,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0213280e-2e90-411e-8e25-9ab944f6a3d4
104979,https://connect.discoveryeducation.com/index.cfm?guidAssetID=022ABAF9-E981-41EF-96C2-3891EDC3D083,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=022abaf9-e981-41ef-96c2-3891edc3d083
112612,https://connect.discoveryeducation.com/index.cfm?guidAssetID=022ED1A7-9D2E-4FBD-B770-936004D24F5E,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=022ed1a7-9d2e-4fbd-b770-936004d24f5e
114455,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0234990A-8AA5-48FB-A54D-C74CCCD47A01,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0234990a-8aa5-48fb-a54d-c74cccd47a01
112640,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0234990A-8AA5-48FB-A54D-C74CCCD47A01,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0234990a-8aa5-48fb-a54d-c74cccd47a01
61766,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0245F8ED-6F96-49DE-B5E9-85329E49E5CE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0245f8ed-6f96-49de-b5e9-85329e49e5ce
101112,https://connect.discoveryeducation.com/index.cfm?guidAssetID=026AE1AF-65B3-4C35-9FE6-4B862792C9E7,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=026ae1af-65b3-4c35-9fe6-4b862792c9e7
105415,https://connect.discoveryeducation.com/index.cfm?guidAssetID=02758609-ac1b-4c5f-9d47-02490e333f4c,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02758609-ac1b-4c5f-9d47-02490e333f4c
113782,https://connect.discoveryeducation.com/index.cfm?guidAssetID=02FA5D5D-1704-4DC2-857F-E63AB2289BEE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02fa5d5d-1704-4dc2-857f-e63ab2289bee
110100,https://connect.discoveryeducation.com/index.cfm?guidAssetID=02FA5D5D-1704-4DC2-857F-E63AB2289BEE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02fa5d5d-1704-4dc2-857f-e63ab2289bee
105104,https://connect.discoveryeducation.com/index.cfm?guidAssetID=02ea5f87-8ce9-430d-9581-7ae1e9904258,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02ea5f87-8ce9-430d-9581-7ae1e9904258
62855,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0316BEC7-E741-4B8C-8825-A90B402B50A0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0316bec7-e741-4b8c-8825-a90b402b50a0
103284,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03183DF9-CD2F-4B3F-8E42-BF3E6F9BCB45,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03183df9-cd2f-4b3f-8e42-bf3e6f9bcb45
64239,https://connect.discoveryeducation.com/index.cfm?guidAssetID=031D0DD1-79FE-4ECA-8A80-A383C4CE2A5F,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=031d0dd1-79fe-4eca-8a80-a383c4ce2a5f
63632,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03272be6-e18f-4efa-9309-2e2f3fb43615,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03272be6-e18f-4efa-9309-2e2f3fb43615
114867,https://connect.discoveryeducation.com/index.cfm?guidAssetID=033A77DD-DFBF-4B65-90AB-E2AD4EA2BE06,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=033a77dd-dfbf-4b65-90ab-e2ad4ea2be06
211883,https://connect.discoveryeducation.com/index.cfm?guidAssetID=036BC73F-689A-42F9-8361-DBC9C2077641,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=036bc73f-689a-42f9-8361-dbc9c2077641
66618,https://connect.discoveryeducation.com/index.cfm?guidAssetID=036BC73F-689A-42F9-8361-DBC9C2077641,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=036bc73f-689a-42f9-8361-dbc9c2077641
66247,https://connect.discoveryeducation.com/index.cfm?guidAssetID=036BC73F-689A-42F9-8361-DBC9C2077641,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=036bc73f-689a-42f9-8361-dbc9c2077641
104948,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0395589D-A58B-4ABF-A81E-523B37F43CC7,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0395589d-a58b-4abf-a81e-523b37f43cc7
61843,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03AB484C-03FD-472F-937D-23478686402D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ab484c-03fd-472f-937d-23478686402d
102427,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03AB484C-03FD-472F-937D-23478686402D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ab484c-03fd-472f-937d-23478686402d
61861,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03AB484C-03FD-472F-937D-23478686402D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ab484c-03fd-472f-937d-23478686402d
61825,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03AB484C-03FD-472F-937D-23478686402D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ab484c-03fd-472f-937d-23478686402d
61054,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03ACE976-4F13-4053-9210-2F7AEACB2651,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ace976-4f13-4053-9210-2f7aeacb2651
113698,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03D0AC02-6A89-43B2-A8E7-1559298BAF60,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03d0ac02-6a89-43b2-a8e7-1559298baf60
199736,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03D0AC02-6A89-43B2-A8E7-1559298BAF60,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03d0ac02-6a89-43b2-a8e7-1559298baf60
60583,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03D3A2AF-50DC-4FF5-81BB-6AF1DA91E5C0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03d3a2af-50dc-4ff5-81bb-6af1da91e5c0
113609,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
105380,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
105381,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
114496,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
105408,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
105409,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
105378,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
105379,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
113615,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
103972,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
113616,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
112699,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
104829,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
103980,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
103979,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
110619,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03a2ec04-bfc1-4f4e-b345-1317a565555d,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03a2ec04-bfc1-4f4e-b345-1317a565555d
61075,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03d3a2af-50dc-4ff5-81bb-6af1da91e5c0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03d3a2af-50dc-4ff5-81bb-6af1da91e5c0
64473,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03fdd067-5374-40f3-9055-40b429b4e418,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03fdd067-5374-40f3-9055-40b429b4e418
66225,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0402db96-5db1-415e-8a3f-c8643036b6aa
66981,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0402db96-5db1-415e-8a3f-c8643036b6aa
