HTTPS,Result,Details,UpdatedURL
https://www.nytimes.com/interactive/2009/03/10/us/20090310-immigration-explorer.html?_r=0,Redirected,URL should be updated to match Redirected URL,https://archive.nytimes.com/www.nytimes.com/interactive/2009/03/10/us/20090310-immigration-explorer.html?_r=0
https://www.nytimes.com/interactive/2011/01/20/world/middleeast/20110120-archive.html?_r=0,Redirected,URL should be updated to match Redirected URL,https://archive.nytimes.com/www.nytimes.com/interactive/2011/01/20/world/middleeast/20110120-archive.html?_r=0
https://www.nytimes.com/interactive/magazine/you-made-it.html?emc=eta1,Redirected,URL should be updated to match Redirected URL,https://archive.nytimes.com/www.nytimes.com/interactive/magazine/you-made-it.html?emc=eta1
https://www.nytimes.com/learning/teachers/featured_articles/20080915monday.html,Redirected,URL should be updated to match Redirected URL,https://www.nytimes.com/section/learning
https://www.nytimes.com/packages/html/national/20050612_CLASSANGELA_FEATURE/index_01.html,Redirected,URL should be updated to match Redirected URL,https://archive.nytimes.com/www.nytimes.com/packages/html/national/20050612_CLASSANGELA_FEATURE/index_01.html
https://www.nytimes.com/pages/books/bestseller/index.html,Redirected,URL should be updated to match Redirected URL,https://www.nytimes.com/books/best-sellers/
https://www.nytimes.com/pages/opinion/index.html,Redirected,URL should be updated to match Redirected URL,https://www.nytimes.com/section/opinion
https://www.nytimes.com/roomfordebate/2012/06/05/when-to-punish-a-young-offender-and-when-to-rehabilitate/adult-punishments-for-juveniles,Success,,
https://www.nytimes.com/video/health/100000001768943/a-fix-for-tennis-elbow.html,Success,,
https://www.nyu.edu/pages/linguistics/courses/v610003/shan.html,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.nyu.edu/pages/mathmol/textbook/atoms.html,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.nyu.edu/pages/mathmol/textbook/density.html,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.nyu.edu/pages/mathmol/textbook/scinot.html,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.nyu.edu/pages/mathmol/textbook/weightvmass.html,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.nyx.net/~tmacfarl/STAT_TUT/spearman.ssi,Success,,
https://www.nzhistory.net.nz/culture/history-of-new-zealand-1769-1914,Redirected,URL should be updated to match Redirected URL,https://nzhistory.govt.nz/culture/history-of-new-zealand-1769-1914
https://www.oakcrest.net/news/essential.pdf,Failed,Failed to establish a connection,
https://www.oanda.com/convert/classic,Redirected,URL should be updated to match Redirected URL,https://www1.oanda.com/currency/converter/
https://www.oanda.com/convert/fxhistory,Redirected,URL should be updated to match Redirected URL,https://www1.oanda.com/fx-for-business/historical-rates
https://www.oaxaca-travel.com/guide/index.php?lang=us,404,"('Not Found', 'Nothing matches the given URI')",
https://www.observationwheeldirectory.com/resources/,Success,,
https://www.occc.edu/biologylabs/Documents/Organic%20Compounds/Organic%20Compounds.htm,Redirected,URL should be updated to match Redirected URL,https://www.occc.edu/biologylabs/Documents/Organic%20Compounds/Organic%20Compounds.htm
https://www.occc.edu/kmbailey/Chem1115Tutorials/Molarity.htm,Redirected,URL should be updated to match Redirected URL,https://www.occc.edu/kmbailey/Chem1115Tutorials/Molarity.htm
https://www.occc.edu/kmbailey/Chem1115Tutorials/Net_Ionic_Eqns.htm,Redirected,URL should be updated to match Redirected URL,https://www.occc.edu/kmbailey/Chem1115Tutorials/Net_Ionic_Eqns.htm
https://www.occc.edu/kmbailey/Chem1115Tutorials/Oxidation_Numbers.htm,Redirected,URL should be updated to match Redirected URL,https://www.occc.edu/kmbailey/Chem1115Tutorials/Oxidation_Numbers.htm
https://www.occc.edu/kmbailey/Chem1115Tutorials/Stoichiometry_Molar_Mass.htm,Redirected,URL should be updated to match Redirected URL,https://www.occc.edu/kmbailey/Chem1115Tutorials/Stoichiometry_Molar_Mass.htm
https://www.occourts.org/directory/education/Magna_Carta_English_Translation.pdf,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://www.occourts.org/directory/education/magna_carta_english_translation.pdf
https://www.oceanicresearch.org/education/wonders/sponges.html,Success,,
https://www.ode.state.oh.us/GD/Templates/Pages/ODE/ODEDetail.aspx?page=251,Failed,Failed to establish a connection,
https://www.ode.state.oh.us/GD/Templates/Pages/ODE/ODEDetail.aspx?page=3,Failed,Failed to establish a connection,
https://www.ode.state.oh.us/GD/Templates/Pages/ODE/ODEPrimary.aspx?Page=2,Failed,Failed to establish a connection,
https://www.ode.state.or.us/teachlearn/subjects/elarts/reading/resources/readingglossary.pdf,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.odi.org.uk/resources/hpg-publications/policy-briefs/28-humanitarian-advocacy-darfur-neutrality.pdf,Redirected,URL should be updated to match Redirected URL,https://www.odi.org/sites/odi.org.uk/files/odi-assets/publications-opinion-files/476.pdf
https://www.ods.od.nih.gov/Health_Information/Vitamin_and_Mineral_Supplement_fact_Sheets.aspx,Redirected,URL should be updated to match Redirected URL,https://ods.od.nih.gov/factsheets/list-VitaminsMinerals/
https://www.odu.edu/educ/roverbau/Bloom/blooms_taxonomy.htm,404,"('Not Found', 'Nothing matches the given URI')",
