UNIQUE_DOMAINS,Result,Details,UpdatedURL
https://actrav.itcilo.org,Failed,Failed to establish a connection,
https://adage.com,Success,,
https://adam.about.com,Redirected,URL should be updated to match Redirected URL,https://www.verywellhealth.com/
https://adaptivemap.ma.psu.edu,Failed - https,Failed with https; Successful as http,http://adaptivemap.ma.psu.edu
https://adminsecret.monster.com,404,"('Not Found', 'Nothing matches the given URI')",
https://adprima.com,Success,,
https://adventure.howstuffworks.com,Success,,
https://advice.writing.utoronto.ca,Success,,
https://aether.lbl.gov,Success,,
https://afdc.energy.gov,Success,,
https://afe.easia.columbia.,Failed,Failed to establish a connection,
https://aflcio.org,Success,,
https://africanhistory.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/african-history-4133338
https://aggie-horticulture.tamu.edu,Success,,
https://agni.phys.iit.edu,Failed - https,Failed with https; Successful as http,http://agni.phys.iit.edu
https://agsci.oregonstate.edu,Success,,
https://aidsinfo.nih.gov,Success,,
https://airandspace.si.edu,Success,,
https://airnow.gov,Redirected,URL should be updated to match Redirected URL,https://www.airnow.gov/
https://ak.water.usgs.gov,Redirected,URL should be updated to match Redirected URL,https://www.usgs.gov/centers/asc/
https://ako.net.nz,Failed,Failed to establish a connection,
https://alandix.com,Success,,
https://albalearning.com,Success,,
https://aleph0.clarku.edu,Redirected,URL should be updated to match Redirected URL,https://mathcs.clarku.edu/
https://alevelbiology.co.uk,Success,,
https://alex.state.al.,Failed,Failed to establish a connection,
https://alexandriava.gov,Redirected,URL should be updated to match Redirected URL,https://www.alexandriava.gov/
https://algebralab.org,Failed - https,Failed with https; Successful as http,http://algebralab.org
https://aliscot.com,Success,,
https://allairevillage.org,Success,,
https://allpoetry.com,Success,,
https://allpsych.com,Success,,
https://allthingsliberty.com,Success,,
https://alpha.math.uga.edu,Failed - https,Failed with https; Successful as http,http://alpha.math.uga.edu
https://alt.hobart.k12.in.us,Success,,
https://alumni.media.mit.edu,Success,,
https://amazing-space.stsci.edu,Success,,
https://amb.cult.bg,Failed,Failed to establish a connection,
https://ambergriscaye.com,Success,,
https://amby.com,Failed - https,Failed with https; Successful as http,http://amby.com
https://amediavoz.com,Failed - https,Failed with https; Successful as http,http://amediavoz.com
https://americanbookreview.org,Failed - https,Failed with https; Successful as http,http://americanbookreview.org
https://americancivilwar.com,Success,,
https://americanenglish.state.gov,Success,,
https://americanfolklore.net,Success,,
https://americanhistory.si.edu,Success,,
https://americanliterature.com,Success,,
https://americanpregnancy.org,Success,,
https://americanradioworks.publicradio.org,Redirected,URL should be updated to match Redirected URL,https://www.apmreports.org/
https://americanrevwar.homestead.com,Success,,
https://americansforcures.org,Success,,
https://amhistory.si.edu,Redirected,URL should be updated to match Redirected URL,https://americanhistory.si.edu/
https://amigosinternational.org,Success,,
https://amphetamines.com,Success,,
https://amphibiaweb.org,Success,,
https://amrita.vlab.co.,Failed,Failed to establish a connection,
https://amsi.org.au,Success,,
https://analisisliterarioeningles.files.wordpress.com,Redirected,URL should be updated to match Redirected URL,https://analisisliterarioeningles.wordpress.com/
https://ancienthistory.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/ancient-history-4133336
https://andrewsobel.com,Success,,
https://andromeda.rutgers.edu,Failed,Failed to establish a connection,
https://anfarm.tripod.com,Failed - https,Failed with https; Successful as http,http://anfarm.tripod.com
https://angelisland.org,Success,,
https://animal.cheloniophilie.com,Success,,
https://animaldiversity.ummz.umich.,Failed,Failed to establish a connection,
https://animals.howstuffworks.com,Success,,
https://animals.mom.me,Success,,
https://animals.nationalgeographic.com,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.com/animals/
https://anisalahay.wordpress.com,410,"('Gone', 'URI no longer exists and has been permanently removed.')",
https://answers.yahoo.com,Success,,
https://anthologyoi.com,Failed - https,Failed with https; Successful as http,http://anthologyoi.com
https://anthro.palomar.edu,Failed,Failed to establish a connection,
https://antoine.frostburg.edu,Success,,
https://apcentral.collegeboard.com,Redirected,URL should be updated to match Redirected URL,https://apcentral.collegeboard.org/
https://apod.nasa.gov,Redirected,URL should be updated to match Redirected URL,https://apod.nasa.gov/apod/astropix.html
https://apollo.lsc.vsc.edu,Redirected,URL should be updated to match Redirected URL,http://atmos.northernvermont.edu/
https://app.chinesesavvy.com,Failed,Failed to establish a connection,
https://app.discoveryeducation.com,Redirected,URL should be updated to match Redirected URL,https://app.discoveryeducation.com/learn/signin
https://app.nea.gov.sg,Failed,Failed to establish a connection,
https://app1.chinadaily.com.cn,502,"('Bad Gateway', 'Invalid responses from another server/proxy.')",
https://apply.jhu.edu,Success,,
https://apps.carleton.edu,Redirected,URL should be updated to match Redirected URL,https://www.carleton.edu/
https://apps.irs.gov,Redirected,URL should be updated to match Redirected URL,https://apps.irs.gov/static_assets/error/403errorPage.html
https://apps.who.int,Success,,
https://aprenderespanol.org,Success,,
https://apus.libanswers.com,Success,,
https://arb.nzcer.org.,Failed,Failed to establish a connection,
https://arbl.cvmbs.colostate.edu,Failed,Failed to establish a connection,
https://archaeology.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/archaeology-4133504
https://archive.aft.org,Failed,Failed to establish a connection,
https://archive.epa.gov,Success,,
https://archive.fairvote.org,Success,,
https://archive.fieldmuseum.org,Redirected,URL should be updated to match Redirected URL,https://www.fieldmuseum.org/
https://archive.learner.org,Redirected,URL should be updated to match Redirected URL,https://www.learner.org/
https://archive.ncsa.uiuc.edu,Failed,Failed to establish a connection,
https://archive.nytimes.com,Success,,
https://archive.org,Success,,
https://archive.tikiwaka.com,Success,,
https://archiver.rootsweb.ancestry.com,Redirected,URL should be updated to match Redirected URL,https://archiver.rootsweb.com/
https://archives.evergreen.edu,Failed - https,Failed with https; Successful as http,http://archives.evergreen.edu
https://archives.fbi.gov,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://archives.math.utk.edu,Failed - https,Failed with https; Successful as http,http://archives.math.utk.edu
https://ard.de,Redirected,URL should be updated to match Redirected URL,https://www.ard.de/
https://ares.jsc.nasa.gov,Success,,
https://areyouadigitalcitizen.weebly.com,Redirected,URL should be updated to match Redirected URL,http://areyouadigitalcitizen.weebly.com/
https://argyll.epsb.ca,Success,,
https://arjournals.annualreviews.org,Redirected,URL should be updated to match Redirected URL,https://www.annualreviews.org/action/cookieAbsent
https://art-bin.com,Success,,
https://artandhistory.house.gov,404,"('Not Found', 'Nothing matches the given URI')",
https://articles.cnn.com,Failed,Failed to establish a connection,
https://articles.latimes.com,Redirected,URL should be updated to match Redirected URL,https://www.latimes.com/
https://artificeeternity.com,Failed - https,Failed with https; Successful as http,http://artificeeternity.com
https://artjumble.blogspot.com,Success,,
https://artsedge.kennedy-center.org,Redirected,URL should be updated to match Redirected URL,https://artsedge.kennedy-center.org/educators.aspx
https://artsites.ucsc.edu,Failed - https,Failed with https; Successful as http,http://artsites.ucsc.edu
https://aschmann.net,Success,,
https://asdc.democrats.org,Redirected,URL should be updated to match Redirected URL,https://democrats.org/who-we-are/state-parties/
https://ase.org,Success,,
https://asianhistory.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/asian-history-4133325
https://asiapacificuniverse.com,Redirected,URL should be updated to match Redirected URL,https://www.booked.net/asiapacificuniverse.html
https://asiasociety.org,Success,,
https://ask.libreoffice.org,Redirected,URL should be updated to match Redirected URL,https://ask.libreoffice.org/en/questions/
https://askabiologist.asu.edu,Success,,
https://askdrexel.drexel.edu,Success,,
https://askjan.org,Success,,
https://asq.org,Success,,
https://assets.truphone.com,Failed,Failed to establish a connection,
https://asterixinteractif.free.fr,Failed - https,Failed with https; Successful as http,http://asterixinteractif.free.fr
https://astrobites.org,Success,,
https://astronomy.swin.edu.,Failed,Failed to establish a connection,
https://astronomyonline.org,Failed - https,Failed with https; Successful as http,http://astronomyonline.org
https://astrophysics.gsfc.nasa.gov,Redirected,URL should be updated to match Redirected URL,https://science.gsfc.nasa.gov/astrophysics/
https://astrosociety.org,Success,,
https://at.yorku.ca,Failed,Failed to establish a connection,
https://atheism.about.com,Redirected,URL should be updated to match Redirected URL,https://www.learnreligions.com/atheism-and-agnosticism-4684819
https://athleticlab.com,Success,,
https://atlantis.coe.uh.edu,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://atlas-conferences.com,Failed - https,Failed with https; Successful as http,http://atlas-conferences.com
https://atomberg.com,Success,,
https://atomictimeline.net,Success,,
https://ats.doit.wisc.edu,Success,,
https://audacity.sourceforge.net,Redirected,URL should be updated to match Redirected URL,https://sourceforge.net/projects/audacity/
https://audensociety.org,Failed - https,Failed with https; Successful as http,http://audensociety.org
https://audiopoetry.wordpress.com,Success,,
https://auschwitz.org,Failed - https,Failed with https; Successful as http,http://auschwitz.org
https://australianpolitics.com,Success,,
https://authoring.edisonschools.com,Failed,Failed to establish a connection,
https://auto.howstuffworks.com,Success,,
https://auto.ihs.com,Redirected,URL should be updated to match Redirected URL,https://ihsmarkit.com/industry/automotive.html
https://autorealm.sourceforge.net,Redirected,URL should be updated to match Redirected URL,https://sourceforge.net/projects/autorealm/
https://avalon.law.yale.edu,Success,,
https://aventalearning.com,Failed - https,Failed with https; Successful as http,http://aventalearning.com
https://awpc.cattcenter.iastate.edu,Success,,
https://aztec.com,Success,,
https://babel.hathitrust.org,Redirected,URL should be updated to match Redirected URL,https://babel.hathitrust.org/cgi/mb
https://babelnet.sbg.ac.at,Failed,Failed to establish a connection,
https://baike.baidu.com,Success,,
https://bakinginsaskatoon.com,Success,,
https://bangordailynews.com,Success,,
https://banking.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thebalance.com/banking-4074049
https://bannerrep.com,Failed,Failed to establish a connection,
https://banqueducanada.ca,Redirected,URL should be updated to match Redirected URL,https://www.banqueducanada.ca/
https://bard365.wordpress.com,Success,,
https://barzilai.org,Redirected,URL should be updated to match Redirected URL,http://www.barzilai.org/
https://baseballhall.org,Success,,
https://baseballswingmechanics.com,Success,,
https://basicbiology.net,Success,,
https://basketball91.com,Success,,
https://battle1777.saratoga.org,Redirected,URL should be updated to match Redirected URL,https://www.saratoga.org/tourism/battle-of-saratoga/
https://bbs.wj.gov.,Failed,Failed to establish a connection,
https://bcs.bedfordstmartins.com,Success,,
https://bcs.whfreeman.com,Success,,
https://beamingnotes.com,Success,,
https://beautifulaudioeditor.appspot.com,Success,,
https://bebusinessed.com,Success,,
https://becheap.wordpress.com,Success,,
https://beginnersinvest.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thebalance.com/investing-for-beginners-4074004
https://bensguide.gpo.gov,Success,,
https://bestlifeonline.com,Success,,
https://beta.prx.org,Success,,
https://bethestory.com,Failed - https,Failed with https; Successful as http,http://bethestory.com
https://betterexplained.com,Success,,
https://bigfuture.collegeboard.org,Success,,
https://bigpictureeducation.com,Redirected,URL should be updated to match Redirected URL,https://www.stem.org.uk/big-picture
https://bigthink.com,Success,,
https://bilbo.chm.uri.,Failed,Failed to establish a connection,
https://binf.snipcademy.com,Success,,
https://bio-alive.com,Success,,
https://bio.rutgers.edu,Failed - https,Failed with https; Successful as http,http://bio.rutgers.edu
https://bio1510.biology.gatech.edu,Failed - https,Failed with https; Successful as http,http://bio1510.biology.gatech.edu
https://biodifferences.com,Success,,
https://biography.jrank.org,Success,,
https://bioguide.congress.gov,Redirected,URL should be updated to match Redirected URL,https://bioguideretro.congress.gov/
https://biology-animations.blogspot.com,Success,,
https://biology.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/biology-4133580
https://biology.clc.uc.edu,Failed,Failed to establish a connection,
https://biology.kenyon.edu,Redirected,URL should be updated to match Redirected URL,https://www.kenyon.edu/
https://biology.wisc.edu,Success,,
https://biologycorner.com,Redirected,URL should be updated to match Redirected URL,https://www.biologycorner.com/
https://biologydictionary.net,Success,,
https://biologywise.com,Success,,
https://biomanbio.com,Success,,
https://biosingularity.wordpress.com,Success,,
https://biotech.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thebalance.com/biotech-4074047
https://biotech.law.lsu.,Failed,Failed to establish a connection,
https://birthmoviesdeath.com,Success,,
https://bivalves.teacherfriendlyguide.org,Failed - https,Failed with https; Successful as http,http://bivalves.teacherfriendlyguide.org
https://bizarrelabs.com,Success,,
https://bjs.ojp.usdoj.gov,Redirected,URL should be updated to match Redirected URL,https://bjs.gov/
https://blog.addgene.org,Success,,
https://blog.al.com,Redirected,URL should be updated to match Redirected URL,https://www.al.com/
https://blog.chinesehour.com,404,"('Not Found', 'Nothing matches the given URI')",
https://blog.ed.gov,Success,,
https://blog.hubspot.com,Success,,
https://blog.iampaddy.com,Failed - https,Failed with https; Successful as http,http://blog.iampaddy.com
https://blog.jetblue.com,Failed - https,Failed with https; Successful as http,http://blog.jetblue.com
https://blog.lengua-e.com,Success,,
https://blog.nhstateparks.org,Success,,
https://blog.nola.com,Failed,Failed to establish a connection,
https://blog.oregonlive.com,Redirected,URL should be updated to match Redirected URL,https://www.oregonlive.com/
https://blog.prepscholar.com,Success,,
https://blog.priceintelligently.com,Redirected,URL should be updated to match Redirected URL,https://www.priceintelligently.com/blog
https://blog.shahariaazam.com,Failed - https,Failed with https; Successful as http,http://blog.shahariaazam.com
https://blog.udemy.com,Success,,
https://blog.visme.co,Redirected,URL should be updated to match Redirected URL,https://visme.co/blog/
https://blog.wolframalpha.com,Redirected,URL should be updated to match Redirected URL,https://blog.wolfram.com/?source=wolframalphablog
https://blogs.agu.org,Success,,
https://blogs.esa.int,Success,,
https://blogs.hbr.org,Redirected,URL should be updated to match Redirected URL,https://hbr.org/
https://blogs.monashores.net,Failed,Failed to establish a connection,
https://blogs.plsweb.com,Redirected,URL should be updated to match Redirected URL,https://www.pls3rdlearning.com/team/leadership/steve-barkley/
https://blogs.psychcentral.com,Success,,
https://blogs.scientificamerican.com,Success,,
https://blogs.techrepublic.com,Redirected,URL should be updated to match Redirected URL,https://www.techrepublic.com/
https://blogs.techrepublic.com.,Redirected,URL should be updated to match Redirected URL,https://www.techrepublic.com/blog/
https://blogs.volunteermatch.org,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://blogs.worldbank.org,Success,,
https://bloodcell.transplant.hrsa.gov,Redirected,URL should be updated to match Redirected URL,https://bloodstemcell.hrsa.gov/
https://blueyed-lucy.tripod.com,Failed - https,Failed with https; Successful as http,http://blueyed-lucy.tripod.com
https://bly.com,Redirected,URL should be updated to match Redirected URL,https://www.bly.com/
https://bnext3d.com,Success,,
https://boinc.bakerlab.org,Success,,
https://bookbuilder.cast.org,Failed - https,Failed with https; Successful as http,http://bookbuilder.cast.org
https://bookofsand.net,Failed - https,Failed with https; Successful as http,http://bookofsand.net
https://books.eserver.org,Failed,Failed to establish a connection,
https://books.google.com,Success,,
https://books.nap.edu,Success,,
https://bookwolf.com,Redirected,URL should be updated to match Redirected URL,http://www.bookwolf.com/
https://borkholderbuildings.com,Success,,
https://botany.suite101.com,Failed,Failed to establish a connection,
https://botos.com,Success,,
https://bougerenfamille.com,Success,,
https://braceroarchive.org,Failed - https,Failed with https; Successful as http,http://braceroarchive.org
https://brainblogger.com,Success,,
https://brainconnection.brainhq.com,Success,,
https://brainconnection.positscience.com,Failed,Failed to establish a connection,
https://brainfall.com,Success,,
https://braingenie.ck12.org,Success,,
https://breakingmuscle.com,Success,,
https://breezometer.com,Success,,
https://brembs.net,Failed - https,Failed with https; Successful as http,http://brembs.net
https://brightmoments.com,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://brilliant.org,Success,,
https://britastro.org,Success,,
https://britton.disted.camosun.,Failed,Failed to establish a connection,
https://browsers.about.com,Redirected,URL should be updated to match Redirected URL,https://www.lifewire.com/browsers-4781472
https://browsershots.org,Failed - https,Failed with https; Successful as http,http://browsershots.org
https://bshsenglishclassroom.homestead.com,Success,,
https://btc.montana.edu,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://bubbl.us,Success,,
https://budgeting.thenest.com,Success,,
https://bus.utk.edu,Failed,Failed to establish a connection,
https://bushybarney.tripod.com,Failed - https,Failed with https; Successful as http,http://bushybarney.tripod.com
https://business.time.com,Redirected,URL should be updated to match Redirected URL,https://time.com/section/business/
https://businessculture.org,Success,,
https://busyteacher.org,Success,,
https://byjus.com,Success,,
https://c1.staticflickr.com,Success,,
https://ca.bigideasmath.com,Redirected,URL should be updated to match Redirected URL,https://www.bigideasmath.com/BIM/login
https://ca.expasy.org,Redirected,URL should be updated to match Redirected URL,https://www.expasy.org/
https://cache.eb.com,404,"('Not Found', 'Nothing matches the given URI')",
https://cactus.nci.nih.,Failed,Failed to establish a connection,
https://cai.ucdavis.edu,Failed - https,Failed with https; Successful as http,http://cai.ucdavis.edu
https://caiu.org,Success,,
https://calculus.nipissingu.ca,Success,,
https://calculus.subwiki.org,Redirected,URL should be updated to match Redirected URL,https://calculus.subwiki.org/wiki/Main_Page
https://camgen.net,Failed - https,Failed with https; Successful as http,http://camgen.net
https://campustechnology.com,Redirected,URL should be updated to match Redirected URL,https://campustechnology.com/Home.aspx
https://canu.ucalgary.ca,Failed - https,Failed with https; Successful as http,http://canu.ucalgary.ca
https://caola.caiu.org,Success,,
https://capitalism.org,Redirected,URL should be updated to match Redirected URL,https://www.capitalism.org/
https://carbonmonoxidemyths.com,Success,,
https://cardgames.io,Success,,
https://career-advice.monster.com,Redirected,URL should be updated to match Redirected URL,https://www.monster.com/career-advice/
https://career.berkeley.edu,Success,,
https://careertrend.com,Success,,
https://careerwise.minnstate.edu,Success,,
https://carl-sandburg.com,Failed - https,Failed with https; Successful as http,http://carl-sandburg.com
https://cartoons.osu.edu,Success,,
https://cas.sdss.org,Redirected,URL should be updated to match Redirected URL,http://cas.sdss.org/dr16/en/home.aspx
https://cas.umkc.edu,Success,,
https://caselaw.findlaw.com,Success,,
https://caselaw.lp.findlaw.,Failed,Failed to establish a connection,
https://cass.ucsd.edu,Redirected,URL should be updated to match Redirected URL,https://cass.ucsd.edu/index.php/Main_Page
https://cat.xula.edu,Success,,
https://catalog.archives.gov,Success,,
https://catalog.flatworldknowledge.com,Success,,
https://catdir.loc.gov,Failed - https,Failed with https; Successful as http,http://catdir.loc.gov
https://cather.unl.edu,Success,,
https://cbdd.wsu.edu,Failed,Failed to establish a connection,
https://cbseacademic.in,Redirected,URL should be updated to match Redirected URL,http://cbseacademic.nic.in/
https://ccat.sas.upenn.edu,Redirected,URL should be updated to match Redirected URL,https://www.sas.upenn.edu/
https://ccm.net,Success,,
https://ccnmtl.columbia.edu,Redirected,URL should be updated to match Redirected URL,https://www.columbia.edu/
https://ccrma.stanford.edu,Success,,
https://ccs.clarityconnect.com,404,"('Not Found', 'Nothing matches the given URI')",
https://ccsearch.creativecommons.org,Success,,
https://cdn.careeronestop.org,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://cdn.intechweb.org,Failed,Failed to establish a connection,
https://cdn.kastatic.org,Redirected,URL should be updated to match Redirected URL,https://www.khanacademy.org/
https://cdn.virtualnerd.com,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://cdn1.libsyn.com,404,"('Not Found', 'Nothing matches the given URI')",
https://celiacruz.com,Success,,
https://celldivisionandreproduction.weebly.com,Success,,
https://cellsalive.com,Redirected,URL should be updated to match Redirected URL,https://www.cellsalive.com/
https://centerforsocialmedia.org,Redirected,URL should be updated to match Redirected URL,https://cmsimpact.org/
https://centralmathteacher.wikispaces.com,Success,,
https://century.custhelp.com,Success,,
https://cervantes.tamu.edu,Failed - https,Failed with https; Successful as http,http://cervantes.tamu.edu
https://cew.georgetown.edu,Success,,
https://cfbstaff.cfbisd.edu,Failed,Failed to establish a connection,
https://cfcc.edu,Success,,
https://cgi.money.cnn.,Failed,Failed to establish a connection,
https://ch301.cm.utexas.edu,Success,,
https://chandoo.org,Success,,
https://changing-personal-habits.suite101.com,Failed,Failed to establish a connection,
https://changingminds.org,Success,,
https://channel.nationalgeographic.com,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.com/tv/
https://charlierose.com,Success,,
https://charlottetopdermatology.blogspot.com,Success,,
https://charm.cs.uiuc.,Failed,Failed to establish a connection,
https://che31.weebly.com,Redirected,URL should be updated to match Redirected URL,http://che31.weebly.com/
https://cheezburger.com,Redirected,URL should be updated to match Redirected URL,https://www.cheezburger.com/
https://chem.illinois.edu,Failed - https,Failed with https; Successful as http,http://chem.illinois.edu
https://chem.lapeer.org,Failed - https,Failed with https; Successful as http,http://chem.lapeer.org
https://chem.libretexts.org,Success,,
https://chemcollective.org,Success,,
https://chemed.chem.purdue.,Failed,Failed to establish a connection,
https://chemeng.queensu.ca,Success,,
https://chemistry.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/chemistry-4133594
https://chemistry.bd.psu.,Failed,Failed to establish a connection,
https://chemistry.csudh.edu,Failed - https,Failed with https; Successful as http,http://chemistry.csudh.edu
https://chemistry.elmhurst.edu,Failed - https,Failed with https; Successful as http,http://chemistry.elmhurst.edu
https://chemistry.tutorvista.com,Failed - https,Failed with https; Successful as http,http://chemistry.tutorvista.com
https://chemistry2.csudh.edu,Failed - https,Failed with https; Successful as http,http://chemistry2.csudh.edu
https://chemrocks.pbworks.com,Redirected,URL should be updated to match Redirected URL,http://chemrocks.pbworks.com/w/page/15669962/FrontPage
https://chemwiki.ucdavis.edu,Redirected,URL should be updated to match Redirected URL,https://chem.libretexts.org/
https://chicagolighthouse.org,Success,,
https://childrensbooksforparents.com,Failed - https,Failed with https; Successful as http,http://childrensbooksforparents.com
https://china,Failed,Failed to establish a connection,
https://chineseculture.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/asian-history-4133325
https://chinesedumpling.com,Failed,Failed to establish a connection,
https://chinua,Failed,Failed to establish a connection,
https://chiron.valdosta.edu,Redirected,URL should be updated to match Redirected URL,https://mypages.valdosta.edu/
https://chnm.gmu.edu,Redirected,URL should be updated to match Redirected URL,https://rrchnm.org/
https://chocolateandgoldcoins.blogspot.com,Success,,
https://chronicle.uchicago.edu,Success,,
https://citationmachine.net,Redirected,URL should be updated to match Redirected URL,https://www.citationmachine.net/
https://citeseerx.ist.psu.,Failed,Failed to establish a connection,
https://citizen,Failed,Failed to establish a connection,
https://citytheatrecompany.org,Success,,
https://civclients.com,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://civilliberty.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/civil-liberties-4132996
https://civilrights.findlaw.com,Success,,
https://civilrights.jfklibrary.org,Success,,
https://civilrightsandwrongs.weebly.com,Success,,
https://clarkscience8.weebly.com,Success,,
https://classes.kumc.edu,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://classic,Failed,Failed to establish a connection,
https://classicliberal.tripod.com,Failed - https,Failed with https; Successful as http,http://classicliberal.tripod.com
https://classiclit.about.com,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/classic-literature-4133245
https://classics.mit.edu,Failed - https,Failed with https; Successful as http,http://classics.mit.edu
https://classnet.wcdsb.ca,Failed,Failed to establish a connection,
https://classroom.monticello.org,Success,,
https://classroom.synonym.com,Success,,
https://claweb.cla.unipd.,Failed,Failed to establish a connection,
https://cleangreenrush.org,Failed - https,Failed with https; Successful as http,http://cleangreenrush.org
https://clerk.house.gov,Failed - https,Failed with https; Successful as http,http://clerk.house.gov
https://clevelandmemory.org,Failed - https,Failed with https; Successful as http,http://clevelandmemory.org
https://cliffstreet.org,Success,,
https://climate.nasa.gov,Success,,
https://climate.ncsu.edu,Success,,
https://climatechange.procon.org,Success,,
https://climatekids.nasa.gov,Success,,
https://clinicaltrials.gov,Success,,
https://clipchamp.com,Redirected,URL should be updated to match Redirected URL,https://clipchamp.com/en/
https://clothing.novica.com,Redirected,URL should be updated to match Redirected URL,https://www.novica.com/clothing/
https://cloud1.todocoleccion.net,Redirected,URL should be updated to match Redirected URL,https://www.todocoleccion.net/
https://clpav.fr,Success,,
https://club.ucctv.com,Failed,Failed to establish a connection,
https://clubthrifty.com,Success,,
https://cmap.ihmc.us,Success,,
https://cmbb.ucsd.edu,Redirected,URL should be updated to match Redirected URL,https://scripps.ucsd.edu/cmbb
https://cmoe.com,Success,,
https://cms.cerritos.edu,401,"('Unauthorized', 'No permission -- see authorization schemes')",
https://cn.macautourism.gov.,Failed,Failed to establish a connection,
